game_id,experiment,language,rep,seed,persona_set,persona_seats,memory_mode,opponent_profile,framing,risk_framing,show_computed_totals,n_players,endowment,contribution_options,target,risk_probability,n_rounds_is_known,max_rounds,played_rounds,agents_communicate,group_contributions,pot_cumulative,group_total,target_reached,catastrophe,mean_payoff,n_parse_failures,agent1_name,agent1_llm,agent1_personality,agent1_knows_opponent_with_prob,agent1_strategies,agent1_scores,agent1_messages,agent1_payoff,agent1_parse_failures,agent2_name,agent2_llm,agent2_personality,agent2_knows_opponent_with_prob,agent2_strategies,agent2_scores,agent2_messages,agent2_payoff,agent2_parse_failures,agent3_name,agent3_llm,agent3_personality,agent3_knows_opponent_with_prob,agent3_strategies,agent3_scores,agent3_messages,agent3_payoff,agent3_parse_failures,agent4_name,agent4_llm,agent4_personality,agent4_knows_opponent_with_prob,agent4_strategies,agent4_scores,agent4_messages,agent4_payoff,agent4_parse_failures,agent5_name,agent5_llm,agent5_personality,agent5_knows_opponent_with_prob,agent5_strategies,agent5_scores,agent5_messages,agent5_payoff,agent5_parse_failures,agent6_name,agent6_llm,agent6_personality,agent6_knows_opponent_with_prob,agent6_strategies,agent6_scores,agent6_messages,agent6_payoff,agent6_parse_failures
crsd_milinski_low_risk_neutral__google-gemini-3.5-flash-lite__en__rep0,exp_neutral,en,0,12345,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2, 4]",120.0,0.1,True,10,10,False,"[12, 12, 12, 12, 10, 12, 12, 12, 14, 14]","[12, 24, 36, 48, 58, 70, 82, 94, 108, 122]",122.0,1,0,19.666666666666668,0,Player_1,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_2,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_3,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 20, 18]",[],18.0,0,Player_4,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 18]",[],18.0,0,Player_5,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 0, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 32, 30, 28, 26, 24, 22]",[],22.0,0,Player_6,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0
crsd_milinski_low_risk_neutral__google-gemini-3.5-flash-lite__en__rep1,exp_neutral,en,1,12346,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2, 4]",120.0,0.1,True,10,10,False,"[8, 14, 12, 12, 12, 12, 12, 12, 14, 14]","[8, 22, 34, 46, 58, 70, 82, 94, 108, 122]",122.0,1,0,19.666666666666668,0,Player_1,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_2,google-gemini-3.5-flash-lite,neutral,0,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[40, 38, 36, 34, 32, 30, 28, 26, 24, 20]",[],20.0,0,Player_3,google-gemini-3.5-flash-lite,neutral,0,"[2, 4, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 34, 32, 30, 28, 26, 24, 22, 20, 18]",[],18.0,0,Player_4,google-gemini-3.5-flash-lite,neutral,0,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[40, 38, 36, 34, 32, 30, 28, 26, 24, 22]",[],22.0,0,Player_5,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 20, 18]",[],18.0,0,Player_6,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0
crsd_milinski_low_risk_neutral__google-gemini-3.5-flash-lite__en__rep2,exp_neutral,en,2,12347,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2, 4]",120.0,0.1,True,10,10,False,"[10, 12, 12, 12, 12, 12, 12, 14, 10, 20]","[10, 22, 34, 46, 58, 70, 82, 96, 106, 126]",126.0,1,0,19.0,0,Player_1,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 4, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 22, 20, 16]",[],16.0,0,Player_2,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 18]",[],18.0,0,Player_3,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 18]",[],18.0,0,Player_4,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 18]",[],18.0,0,Player_5,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 18]",[],18.0,0,Player_6,google-gemini-3.5-flash-lite,neutral,0,"[0, 2, 2, 2, 2, 2, 2, 2, 0, 0]","[40, 38, 36, 34, 32, 30, 28, 26, 26, 26]",[],26.0,0
crsd_milinski_low_risk_neutral__google-gemini-3.5-flash-lite__en__rep3,exp_neutral,en,3,12348,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[2, 4]",120.0,0.1,True,10,10,False,"[12, 12, 12, 12, 12, 12, 14, 12, 12, 12]","[12, 24, 36, 48, 60, 72, 86, 98, 110, 122]",122.0,1,0,19.666666666666668,0,Player_1,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_2,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_3,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_4,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 4, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 24, 22, 20, 18]",[],18.0,0,Player_5,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_6,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0
crsd_milinski_low_risk_neutral__google-gemini-3.5-flash-lite__en__rep4,exp_neutral,en,4,12349,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2, 4]",120.0,0.1,True,10,10,False,"[10, 10, 10, 14, 12, 12, 12, 14, 10, 8]","[10, 20, 30, 44, 56, 68, 80, 94, 104, 112]",112.0,0,1,0.0,0,Player_1,google-gemini-3.5-flash-lite,neutral,0,"[0, 0, 0, 2, 2, 2, 2, 2, 0, 0]","[40, 40, 40, 38, 36, 34, 32, 30, 30, 30]",[],0.0,0,Player_2,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],0.0,0,Player_3,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 18]",[],0.0,0,Player_4,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 4, 2, 2, 2, 4, 2, 2]","[38, 36, 34, 30, 28, 26, 24, 20, 18, 16]",[],0.0,0,Player_5,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 22]",[],0.0,0,Player_6,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 22]",[],0.0,0
crsd_milinski_low_risk_neutral__google-gemini-3.5-flash-lite__en__rep5,exp_neutral,en,5,12350,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2, 4]",120.0,0.1,True,10,10,False,"[12, 12, 12, 12, 10, 10, 12, 12, 12, 20]","[12, 24, 36, 48, 58, 68, 80, 92, 104, 124]",124.0,1,0,19.333333333333332,0,Player_1,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 18]",[],18.0,0,Player_2,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 18]",[],18.0,0,Player_3,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_4,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 0, 0, 2, 2, 2, 4]","[38, 36, 34, 32, 32, 32, 30, 28, 26, 22]",[],22.0,0,Player_5,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 18]",[],18.0,0,Player_6,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0
crsd_milinski_low_risk_neutral__google-gemini-3.5-flash-lite__en__rep6,exp_neutral,en,6,12351,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2, 4]",120.0,0.1,True,10,10,False,"[8, 12, 12, 12, 12, 12, 12, 12, 12, 20]","[8, 20, 32, 44, 56, 68, 80, 92, 104, 124]",124.0,1,0,19.333333333333332,0,Player_1,google-gemini-3.5-flash-lite,neutral,0,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[40, 38, 36, 34, 32, 30, 28, 26, 24, 20]",[],20.0,0,Player_2,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 18]",[],18.0,0,Player_3,google-gemini-3.5-flash-lite,neutral,0,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[40, 38, 36, 34, 32, 30, 28, 26, 24, 20]",[],20.0,0,Player_4,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 18]",[],18.0,0,Player_5,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_6,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0
crsd_milinski_low_risk_neutral__google-gemini-3.5-flash-lite__en__rep7,exp_neutral,en,7,12352,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2, 4]",120.0,0.1,True,10,10,False,"[10, 12, 12, 12, 12, 12, 12, 12, 16, 10]","[10, 22, 34, 46, 58, 70, 82, 94, 110, 120]",120.0,1,0,20.0,0,Player_1,google-gemini-3.5-flash-lite,neutral,0,"[0, 2, 2, 2, 2, 2, 2, 2, 4, 0]","[40, 38, 36, 34, 32, 30, 28, 26, 22, 22]",[],22.0,0,Player_2,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 20, 18]",[],18.0,0,Player_3,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_4,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_5,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_6,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0
crsd_milinski_low_risk_neutral__google-gemini-3.5-flash-lite__en__rep8,exp_neutral,en,8,12353,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2, 4]",120.0,0.1,True,10,10,False,"[8, 14, 12, 12, 12, 14, 12, 12, 12, 12]","[8, 22, 34, 46, 58, 72, 84, 96, 108, 120]",120.0,1,0,20.0,0,Player_1,google-gemini-3.5-flash-lite,neutral,0,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[40, 38, 36, 34, 32, 30, 28, 26, 24, 22]",[],22.0,0,Player_2,google-gemini-3.5-flash-lite,neutral,0,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 4]","[40, 38, 36, 34, 32, 30, 28, 26, 24, 20]",[],20.0,0,Player_3,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_4,google-gemini-3.5-flash-lite,neutral,0,"[2, 4, 2, 2, 2, 4, 2, 2, 2, 0]","[38, 34, 32, 30, 28, 24, 22, 20, 18, 18]",[],18.0,0,Player_5,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_6,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0
crsd_milinski_low_risk_neutral__google-gemini-3.5-flash-lite__en__rep9,exp_neutral,en,9,12354,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,[2],120.0,0.1,True,10,10,False,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[12, 24, 36, 48, 60, 72, 84, 96, 108, 120]",120.0,1,0,20.0,0,Player_1,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_2,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_3,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_4,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_5,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0,Player_6,google-gemini-3.5-flash-lite,neutral,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[38, 36, 34, 32, 30, 28, 26, 24, 22, 20]",[],20.0,0
