game_id,experiment,language,rep,seed,persona_set,persona_seats,memory_mode,opponent_profile,framing,risk_framing,show_computed_totals,n_players,endowment,contribution_options,target,risk_probability,n_rounds_is_known,max_rounds,played_rounds,agents_communicate,group_contributions,pot_cumulative,group_total,target_reached,catastrophe,mean_payoff,n_parse_failures,agent1_name,agent1_llm,agent1_personality,agent1_knows_opponent_with_prob,agent1_strategies,agent1_scores,agent1_messages,agent1_payoff,agent1_parse_failures,agent2_name,agent2_llm,agent2_personality,agent2_knows_opponent_with_prob,agent2_strategies,agent2_scores,agent2_messages,agent2_payoff,agent2_parse_failures,agent3_name,agent3_llm,agent3_personality,agent3_knows_opponent_with_prob,agent3_strategies,agent3_scores,agent3_messages,agent3_payoff,agent3_parse_failures,agent4_name,agent4_llm,agent4_personality,agent4_knows_opponent_with_prob,agent4_strategies,agent4_scores,agent4_messages,agent4_payoff,agent4_parse_failures,agent5_name,agent5_llm,agent5_personality,agent5_knows_opponent_with_prob,agent5_strategies,agent5_scores,agent5_messages,agent5_payoff,agent5_parse_failures,agent6_name,agent6_llm,agent6_personality,agent6_knows_opponent_with_prob,agent6_strategies,agent6_scores,agent6_messages,agent6_payoff,agent6_parse_failures
crsd_milinski_p000_risk_neutral__anthropic-claude-haiku-4-5-20251001__en__rep0,exp_neutral,en,0,12345,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2, 4]",120.0,0.0,True,10,10,False,"[0, 2, 0, 0, 0, 4, 0, 0, 0, 0]","[0, 2, 2, 2, 2, 6, 6, 6, 6, 6]",6.0,0,0,39.0,0,Player_1,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_2,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 38, 38, 38, 38, 38, 38, 38, 38, 38]",[],38.0,0,Player_3,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_4,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_5,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 36, 36, 36, 36, 36]",[],36.0,0,Player_6,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0
crsd_milinski_p000_risk_neutral__anthropic-claude-haiku-4-5-20251001__en__rep1,exp_neutral,en,1,12346,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,[0],120.0,0.0,True,10,10,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0,0,40.0,0,Player_1,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_2,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_3,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_4,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_5,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_6,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0
crsd_milinski_p000_risk_neutral__anthropic-claude-haiku-4-5-20251001__en__rep2,exp_neutral,en,2,12347,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2]",120.0,0.0,True,10,10,False,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 2, 2, 2, 2, 2, 2, 2]",2.0,0,0,39.666666666666664,0,Player_1,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 38, 38, 38, 38, 38, 38, 38]",[],38.0,0,Player_2,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_3,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_4,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_5,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_6,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0
crsd_milinski_p000_risk_neutral__anthropic-claude-haiku-4-5-20251001__en__rep3,exp_neutral,en,3,12348,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2]",120.0,0.0,True,10,10,False,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,0,0,39.666666666666664,0,Player_1,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_2,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_3,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_4,anthropic-claude-haiku-4-5-20251001,neutral,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[38, 38, 38, 38, 38, 38, 38, 38, 38, 38]",[],38.0,0,Player_5,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_6,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0
crsd_milinski_p000_risk_neutral__anthropic-claude-haiku-4-5-20251001__en__rep4,exp_neutral,en,4,12349,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,[0],120.0,0.0,True,10,10,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0,0,40.0,0,Player_1,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_2,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_3,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_4,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_5,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_6,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0
crsd_milinski_p000_risk_neutral__anthropic-claude-haiku-4-5-20251001__en__rep5,exp_neutral,en,5,12350,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2]",120.0,0.0,True,10,10,False,"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,0,0,39.333333333333336,0,Player_1,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 38, 38, 38, 38, 38, 38, 38, 38, 38]",[],38.0,0,Player_2,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_3,anthropic-claude-haiku-4-5-20251001,neutral,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[38, 38, 38, 38, 38, 38, 38, 38, 38, 38]",[],38.0,0,Player_4,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_5,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_6,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0
crsd_milinski_p000_risk_neutral__anthropic-claude-haiku-4-5-20251001__en__rep6,exp_neutral,en,6,12351,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,[0],120.0,0.0,True,10,10,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0,0,40.0,0,Player_1,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_2,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_3,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_4,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_5,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_6,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0
crsd_milinski_p000_risk_neutral__anthropic-claude-haiku-4-5-20251001__en__rep7,exp_neutral,en,7,12352,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,[0],120.0,0.0,True,10,10,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0,0,40.0,0,Player_1,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_2,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_3,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_4,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_5,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_6,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0
crsd_milinski_p000_risk_neutral__anthropic-claude-haiku-4-5-20251001__en__rep8,exp_neutral,en,8,12353,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,"[0, 2]",120.0,0.0,True,10,10,False,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,0,0,39.666666666666664,0,Player_1,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_2,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_3,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_4,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_5,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_6,anthropic-claude-haiku-4-5-20251001,neutral,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[38, 38, 38, 38, 38, 38, 38, 38, 38, 38]",[],38.0,0
crsd_milinski_p000_risk_neutral__anthropic-claude-haiku-4-5-20251001__en__rep9,exp_neutral,en,9,12354,personas_default,NNNNNN,full_history,,1,lottery,0,6,40.0,[0],120.0,0.0,True,10,10,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0,0,40.0,0,Player_1,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_2,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_3,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_4,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_5,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0,Player_6,anthropic-claude-haiku-4-5-20251001,neutral,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40, 40, 40]",[],40.0,0
